,id,text,hashtags,ron,religion,social_spheres,sentiment
26,1534834182748512256,"@DrMAzam @AltNews @HereisKinjal 2/n 
Violence in the name of religion is a copyright which Hindus have no right to violate “can  you condemn the slogan ""Gustakh-e-Rasool ki ek hi saza, Sar tan se juda""?”",,,,,
27,1534834180017639424,"@HotkarPreeti @MumbaiPolice @surakh2003 @rohitdhuria @sidharth_shukla @ishkarnBHANDARI They are making list of scapegoats. Vaze &amp; ParamBir may get heart attack any day. Religion &amp; politicians FanaticSSRians r blind,deaf &amp; fake. Humanity is above of any religion &amp; politics.If people accept it thn only people can live in peace.Political angle destroy dh criminalcase.",,,,,
28,1534834154742894592,"@Ashwin_Mathur_ @ZubairulIslam @vipulizm What about the number of Muslims being Massacred in India since 1991 riots? 2002 riots?
And tons of riots across India Post 2014?
Lynchings of Muslims in the name of beef
Shouting slurs at our religion in front of our masjids while taking out ur procession???
And many more...",,,,,
29,1534834145649917952,"@BinteNasir_ @rocking_biden Humanity comes from religion morality
So it's basically like saying, religion morality over religion that's dumb",,,,,
30,1534834143359533058,"@AlliesNerd Look.. I'm not excusing the behavior, it needs to be called out.But people acting surprised and ""hurt"" that there are shitty people in the world is ludicrous,20 percent of the population are always scummy people,regardless of skin tone,religion,diddling preferences or occupation",,,,,
31,1534834134576775168,The pedophilea issues mentioned in hadith &amp; exposed on national media have become a major embarrassment for this hyper sensitive community when it comes to their own religion. https://t.co/gbZcSpWTMw,,,,,
32,1534834130235535360,"@KTRTRS The BJP party should stop showing interest in religion, Showing interest on Environment of our country would be a great result in Worldwide Environmental Rankings.",,,,,
33,1534834126603309056,"Why we never raise our voice after letting our gods insulted on everyday basis , no shame is left in these politicians, just for satisfying their votebank they remain silent or even try to insult our own religion !!! #fakesecularism #ArrestIliyasSarfuddin #IStandWithNupurSharma https://t.co/7JAQ9qcvEP",fakesecularism ArrestIliyasSarfuddin IStandWithNupurSharma,,,,
34,1534834125634473985,"@MAAS_UK Fucking embarrassing, the islamic religion is the most trouble causing and appalling religion out of them all. So it was okay for Mohammed and his people to go into towns/villages to rape children and woman ….. yes children 😈don’t get me started on how they treat woman …",,,,,
35,1534834104763568130,"@EddyEkofo @nxtzombified @BlGCHUNGUS @Xbox ""People dont like it when I force me religion on them, i must be oppressed""",,,,,
36,1534834087910842368,@K9Investigates @typicalguysalad @KEEMSTAR And this is why clearly he don't support you. You literally telling about 2 Billion people that their religion isn't correct,,,,,
37,1534834079228624900,"@rschdv @AsimAli6 Any one who claims to be prophet, after (PBUH), is a false prophet, humanity will not see it any more, because already the final messenger came with final message from Allah (SWT), the reason no Prophet will ever come now, is because religion has already been perfected.",,,,,
38,1534834071318167552,@Omojuwa All I want is a righteous leader. He can come from anywhere and any religion.,,,,,
39,1534834066184282112,"@eOrganiser @geertwilderspvv @NupurSharmaBJP ➡What about that when lord Ram's  birth place were changed by Nepal's pm?

➡What about that when foundation stone for krishna mandir were broken in Pakistan? 

➡What about that when Kali Mata mandir broken during 1971 war?

➡Then there were no threats to any religion..",,,,,
40,1534834049012838400,@ChaiPoint_cares @swiggy_in @SwiggyCares i had ordered tea and paneer tikka sandwich...i am Hindu Brahmin and i got order of nonveg sandwich which u can see in the pics as well.. is it a joke???order was from from gaur city Mall greater noida.are you corrupting our religion??? https://t.co/aK4PzUfGl7,,,,,
41,1534834048581140480,"@DrMAzam @AltNews @HereisKinjal BJP is not important , nation is!
But you won’t understand as for you religion is first . 
I hv no hope that you  will be able to see your face but it’s my duty to show you mirror : 1/n",,,,,
42,1534834037843435520,"@FirstCupCoffee2 @Acyn There isn't one language either, but we know how that goes as well. Their push for religion is just part of their agenda. Just like their push to put more guns in schools. Vote Blue 💙",,,,,
43,1534834036870348800,@laurenboebert Religion is a social construct that enables the people in power to keep the lower classes as serfs.,,,,,
44,1534834007157854208,"@NupurSharmaBJP If you wanna debate
That your religion is true lets come we will debate you will prove me anything wrong about my religion i will accept if you have told something bad but its not true
You were talkin about fly horses and our great spiritual mother ammi ayesha",,,,,
45,1534834005908295683,"I am Muslim, Islam is Perfect but I am not, If I make a mistake blame it on me, not on my religion.
#ArrestNupurSharma #ProphetMuhammad",ArrestNupurSharma ProphetMuhammad,,,,
46,1534833966544367617,"@zoo_bear Ok, but ZUBAIR whom do you represent India or Qatar?? As you are too eager see India in an awkward position, national integrity has nothing to do with religion .",,,,,
47,1534833946717995009,@chrisedako @AishaYesufu @ProfOsinbajo This is the mistake you guys have been making Rccg is not campaigning for anyone. I am a strong member of Rccg and Know this is not true. You guys are making the job difficult with the issue of religion and tribe.,,,,,
48,1534833931958337536,"@DominiqueTaegon Forza, Ms. S. We let the mob rule at our peril. Zealots of whatever religion are anathema to free speech . Cineworld should be called out for this.",,,,,
49,1534833925910106114,"Everyone can be president and everyone can be Vp irrespective of his religion or beliefs that’s what we have in Nigeria constitution. 
If Muslim Vp is the best for APC they can do it.",,,,,
50,1534833915386470400,"@taran_adarsh @abbas__Akkian - that movie was disaster on box office but movie won national award -one of the best movie about human relationship  of ""mother and her son"" . this movie gave a lesson, humanity is biggest religion,  hope in future Indian  people  respect  logical cinema 
https://t.co/Rs48chtpkq",,,,,
51,1534833907262275585,@DaveEd22_ @OmarSha19674802 @Gt4Ton @there_is_no_if @Ben_Sulayem So the bottom line is: drivers are also human beings entitled to their believes. Ben who said he's being part of a minority (Islam is 2nd biggest religion) should be happy to have a black man driving a car and being one of the greatest. He should use that instead of fight it.,,,,,
52,1534833888366764032,@KapoorShribha Can understand Muslims they have to  defend the Md's  marriage with Ayesha...  Leftists have become the asses.... They don't know which side of the divide they are in!. I mean Communists are Muslims! Or Religion is the Opium of the masses .What is Communism? Ideology of Crooks.,,,,,
53,1534833846214045696,Every other religion has similar notions. https://t.co/t7mKpraKEV,,,,,
54,1534833827746459648,"@ZeeNewsEnglish ➡What about that when lord Ram's  birth place were changed by Nepal's pm?

➡What about that when foundation stone for krishna mandir were broken in Pakistan? 

➡What about that when Kali Mata mandir broken during 1971 war?

➡Then there were no threats to any religion..",,,,,
55,1534833815184605184,"@adeyanjudeji People shouting Musilim-Christian ticket upandan... The Christian that is there what has he done?

Nothing!

His hands are always tied. At this stage forget religion. Because traditionalist and atheist too have rights.",,,,,
56,1534833811149803520,"@BesuraTaansane @Kalburgism @police_haryana @cmohry @mlkhattar @gurgaonpolice @AmitShah @AmitShahOffice You are asking for a lot. Nothing is going to happen, no action wll be taken. Action as you all are aware is only on Hindus talking for &amp; in support of their religion",,,,,
57,1534833809388056576,"@BinteNasir_ It is islam that gave birth to humanity. Humanity is attribute of Islam &amp; just because of Islam else just 1450 years ago, people would bury their own daughter alive. Such worst were humans ...

Now, making it another religion or believing only humanity is enough is illogical.",,,,,
58,1534833806997278720,"@Amirabdolahian Respect is a two way street, if muslims respect our religion, we will respect urs and vice versa..",,,,,
59,1534833799418322945,"@simonm223 Reconceptualising religion in a 21st century context:

There's a belief system (characters imbued with special powers or attributes, mythologies, stories etc).

A ritual worship system (rides).

Shared values (other people in community).",,,,,
60,1534833788341129217,"To little but beautiful. In the contexts of religion and politics, but
؟?
سےفے نمشے ستايلے https://t.co/aowHvaEPLU",,,,,
61,1534833774344683521,"@yarzacc @Rad90sDayGloFad @SBElikeswords Admitting the obvious provable fact that transness can be a part of a religious or spiritual practice doesn't mean that transness is necessarily ""a religion"" in all other cases.",,,,,
62,1534833769655373825,@h_altafmalik @ShubhamGwalior @MoosaImran9 @cjwerleman @LuqmanK57105494 1.4 percent of Nobel laureate are Muslim. If in second largest religion a few came out doing something significant then that is random. Looks at the contribution of Jews then. So there is still nothing to be proud of and there is no folder period.,,,,,
63,1534833762386825216,"@thesedcat Dear Amna pervaiz, if you want to apply for asylum, there r many other ways to do so, why bring religion into all of this?",,,,,
64,1534833761430523912,"@profedozie @SaharaReporters Hahaha! 
So Nigeria now is about religion?",,,,,
65,1534833756397355008,@HeartlandSignal The answer to gun violence is not more religion,,,,,
66,1534833740706455552,@RaiFreston @devonviews @DominiqueTaegon Cineworld made the decision because of all the backlash from muslims. Have you forgotten the mohammed caricatures? Intolerant religion,,,,,
67,1534833740626550784,Claiming that religion is antagonistic is true only so far as science does not truly help or exacerbate function either.,,,,,
68,1534833731927932928,#Islam peaceful religion💀 https://t.co/DKJ98XJPBm,Islam,,,,
69,1534833698368983041,"I've been told that some people find the idea of an afterlife comforting, and the opposite quite depressing -- and that this is the reason that some people seek religion. On the other hand, nothing that he believed about the afterlife seemed to give any comfort at all.",,,,,
70,1534833672817414150,@exofuelsmylife I'm just angry towards islamophobic people I believe no religion deserves hate,,,,,
71,1534833641305436166,@blobbbbyyyy @UmmMeeran That i know. My question is different as H and B burn the dead bodies unlike Abrahamic religion.,,,,,
72,1534833638298341376,"U get sense, how I go vote old man wey dey piss for body and e body guards dey shout PUT THE CAMERA OUT!!. Tinubu said it's he's turn to rule Nigeria... Abeg na inheritance, why e no be ur turn or mine? #PeterObi2023 not religion, party nor tribe vote rightly, vote wisely https://t.co/C2dSTz5LIM",PeterObi2023,,,,
73,1534833604672786439,"https://t.co/q9A4y0G9SW
Dr Zakir Naik, explntion, it’s DR Zakir Naik, im quite sure tht u kno him. Indian Islamic televangelist and pblic orator who focuses on comparative religion. U need to watch his video on utube abot this, n islamic history then u kno islam is the 1 religion https://t.co/AmLjav5mVC",,,,,
74,1534833592417005569,"@MarieCalais2 @ALeighMP @ACNC_gov_au @ProBonoNews @ProBonoAust @ComCouncil @VolunteeringAus @PhilanthropyAus Any work done by a religious group that is genuinely charitable should receive tax benefits - just as similar work done by non-religious groups should. 

The issue is that merely propagating one's religion is sufficient to gain charitable status. That's an absurdity.",,,,,
75,1534833589715554304,"@Abdulla_Alamadi If Hindus had demanded for a country on basis of religion, India would have been a Hindu country and Pakistan a Secular. Do you even know what you're talking about Abdul?",,,,,
76,1534833580123246592,"⠀
 〝  My name is Izanami , greetings .  .  .  Kurosaki. And I'm not the Izanami of Shinto religion , i was just named after her to have good luck. This scarlet hair really gave me some headache when I was a kid.   〞
⠀ https://t.co/bfL9aOh7Vt",,,,,
77,1534833576511819776,"My religion teaches me that whenever there is distress which one cannot remove, one must fast and pray.",,,,,
78,1534833570442661888,go go gadget ugly religion,,,,,
79,1534833553560707072,@Omojuwa I don't think APC will run a MM ticket since they'll surely lose SE &amp; SS. Their main focus shud b personality rather than religion; they shud pick some1 who can garner support from across d region. Religion won't play a significant role cos we all know power has shifted 2 d south,,,,,
80,1534833517556813824,@Aboki_Lawyer @SkinnyBoi001_ Who knows? They might overlook the tribe and settle for his religion 🤷,,,,,
81,1534833506354069504,"@Sarahyehaa1 Don't defend,just leave islam and come to your original religion(bhudism) https://t.co/QhzagvZe1a",,,,,
82,1534833501849145344,"“The Christian life is eternal life already begun.”￼

—Ambroise Gardeil, O.P.  (1859-1931), The True Christian Life: Thomistic Reflections on Divinization, Prudence, Religion, and Prayer, p. 65.",,,,,
83,1534833498003062784,@Ayo_Munchies @Dimeeji07 @ManLikeIcey Lagos alone is the reason why I will vote Tinubu now and all over again. His records are there and his ability to employ the best minds to work with him gives him an edge. No sentiments for tribe or religion also he is an astute administrator. Facts don't lie.,,,,,
84,1534833492911333377,@BhattArshad 2 wrongs don’t make it right .. a wrong is wrong and should be questioned irrespective of religion or who did it,,,,,
85,1534833482169323520,"@raznkash Solution is either make FoS equal for everyone, ie, anyone can say anything against any religion or make it restricted for everyone, ie, noone can say anything derogatory against any religion.

ଏକ ତରଫା ଆୟିନ ଗ୍ରହଣୀୟ ନୁହଁ।",,,,,
86,1534833466918977538,Delighted to meet with Minister of Religious Affairs Youcef Belmehdi. Good opportunity to share experience on countering extremism and promoting Freedom of Religion ahead of the UK conference next month #FoRBForAll https://t.co/cE22APgV5X,FoRBForAll,,,,
87,1534833446354288641,@GBNEWS Religion of piss,,,,,
88,1534833440536813568,"@L4ib4x Like say, The life of Brian (religion), or White Chicks(race)? Both got to the cinema.",,,,,
89,1534833431519326209,"@MahGull51490385 @DeekPrasad @Tushar_BK07 @shammi121 If 2 persons(H+M) are in debate and them M is continuously makes derogatory remark on Hindu god. In retalliation if H ask him what would u feel if i make fun of your religion by quoting Hadiths. 
Why only M community is getting involved with personal debate live on tv.",,,,,
90,1534833423365316608,@shanzayyshah I've many Shia friends and I respect their school of thought but conversion to what? we are all under the same religion the concept of division is false and wrong,,,,,
91,1534833414809034752,Surat &gt; Jaipur &gt; Jal Mahal &gt; ISBN (identifier) &gt; Cloud Infrastructure Management Interface &gt; ASMO 449 &gt; ISO 11783 &gt; ISO 8601 &gt; Horology &gt; Chronemics &gt; Emotion recognition in conversation &gt; Emotional literacy &gt; Religious literacy &gt; Religion and mythology &gt; World view &gt; Materialism,,,,,
92,1534833409020805121,@MissUkpai 😂 I don't know how religions of any kind are credible when people do these kind of things in the name of religion,,,,,
93,1534833390930644992,@jordanbpeterson @EricRWeinstein Most religious leaders have one thing in common. They don’t work. Religion is just another business. Not all good not all bad. Watch the Taliban. Controlling the people and living the good life. Do the woke get their hands dirty???,,,,,
94,1534833385407148032,Is there religion in MH…,,,,,
95,1534833362115997698,"@itscendolmate @BBCNewsnight Your sexuality is innate, religion is a belief, there’s a huge difference.",,,,,
96,1534833356096933888,Neither Farhan Akhtar will speak in this … Becoz they are secular in their religion https://t.co/UgDrgQxzv9,,,,,
97,1534833354255704064,"@zainkirmani786 @mohdfai94638989 @sach_truth_say My final thoughts.

I respect ur religion.
U people accepted ur messenger only after knowing everything ..So its your choice i respect it whole heartedly.

Humey hamare religion ko jab tes pahunchtha hey ..thabi ye sab baath bolne padthe hein. Us lady ne bhi yahi kiya..

Bye.
.",,,,,
98,1534833341903405056,Another way to look at it is how a common man should get exposed to bigotry and hate sanctioned in a religion? what is there in the fundamentals of a belief. Let’s not shy away BUT let’s prove the religion as true OR else denounce a sick ideology which ever religion. https://t.co/BtQbftPC8U,,,,,
99,1534833326707527680,"@CGripsy @Fardinazimii To you, perhaps. I'm a scientist, everything I do is based entirely on fact and evidence, but I also believe in religion too, and that's MY personal preference.",,,,,
