,id,text,hashtags,ron,religion,social_spheres,sentiment
24,1538770101012295680,"So if a Mushrik, Zend Avaestan, Magian, Jew, Christian, Buddhist changes his religion, kill him? https://t.co/WJiAOk2V30",,,,,
25,1538769302840815616,"@Mayank2009gaur @ke_lamhe_mein Yes you are right.
Buddhism is a heavily flawed religion.
I accept and propagate that Islam is the perfect religion from God. I was just pointing out the historical inaccuracy in the brother's reply.",,,,,
26,1538768131681767424,@HamidTweetz @ke_lamhe_mein But Ambedakar not joining any religion is not the final word on that religion. For that matter even Buddhism which he embraced is not perfect or without flaws.,,,,,
27,1538766303384641537,"@_SHIVAM_VERMA @Subhamag20 @ludiaapynz The same ambedkar left Hinduism, claiming how god can discriminate among human being, and taken buddhism has his religion, freedom of choice...nobody has problem..",,,,,
28,1538765276157726722,@TeweyBoo The great idea! I always thought and think that Buddhism is the most peaceful religion and the butterflies is my love. If you are not joking then good luck!,,,,,
29,1538760072762753025,"@jfx The Little Monks

Buddhism is a tradition that focuses on personal spiritual development.. Many Tibetan families in India send at least one child to a monastery to learn about their own culture, language and religion.

20/20 editions 

Available 0.03 ETH 

https://t.co/OW3D3TaEjl https://t.co/N4qly0rhb8",,,,,
30,1538759709674590209,"@richseng @DerorCurrency Me: You just said Jewish is your race

Them: Yes. And our religion

Me: Is there any other religion that's also a race?

Them: Yes. All of them. Christian, Buddhist, etc

Me: So why can't I take a Thai farm by becoming Buddhist?

Them: Because Buddhism is a religion, not a race.",,,,,
31,1538759404345995265,said that Buddhist men&amp;women shouldn't marry outside their religion or both should marry wherever they want. Saying that after marrying Buddhist men savarna women change their attitude &amp; culture is a false statement. Such incidents happens in very rare cases. In most of the cases,,,,,
32,1538757640204914688,"@richseng @DerorCurrency Me: If I convert to Buddhism, can I take a farm away from a family in Thailand?

Them: Of course not.

Me: So why are Jews the only religion that can do this?

Them: We're not a religion. We're an Ethnoreligous Peoplehood!™ [sits back, totally satisfied at winning debate]",,,,,
33,1538754362163355649,@MadanKandal3 @JKSinghCH stabbings all over the province. I was in Thailand when Buddhist monks were getting beheaded and their heads stuck on the gates of monasteries. Instead of trying to do some artificial balancing - why don't we address why this one sect of one religion makes war with all ideologies,,,,,
34,1538751150794612736,"@made_in_cosmos This is the reason why western Buddhism has become somewhat distorted and removed from ideas about spirituality and metaphysics. 

I get it as so many are already traumatised by religion.   

Yet Zen has it's own metaphysics &amp; spirituality yet so different from Christianity.",,,,,
35,1538750511276388352,"@Helmi_Felis @steve_hanke Helmi, besides Islam, Buddhism, and Hinduism, you have no beliefs of what God is. Your people had no religion prior to it being brought to your land. Who are you calling stupid? All you did was copy. Nothing great about you.",,,,,
36,1538748973728423936,"@FoxNews @RadioFreeAsia During Cultural Revolution, Maoist Chinese Communist Party lynched and Beaten to death large number doctors, teachers, scholars, Buddhist, Taoist, Muslim, muslimah, and Christian religion leader and religion believers.

Other than those acts,
Nuns killed after being raped.",,,,,
37,1538748860431945728,"@mehardeep734 @gulshanraazi7 @akhilesh_reddie @Sai_Pallavi92 https://t.co/u1c21pEwvJ

https://t.co/oivxgCJ0Iu

https://t.co/DRLI5Vxb9y

A few examples of violence this year. I have left out Sikhs since you seemed to be well-informed in that aspect. The only religion I couldn't find any incidence of violence was Jain and Buddhism.",,,,,
38,1538745930438123520,"@HBlue42 Will admit, I'm agnostic, but I feel like if I were ever to get into religion again, would probably be Buddhism.",,,,,
39,1538744451681636352,@EngrDhabi @FrankKhalidUK @paulpogba Most of you are all Christians by birth and never seek for Knowledge and understanding of the religion and how divided it makes human kind.If I was to choose two religions in the world Rn I will choose Islam and Buddha.Practice what you preach,,,,,
40,1538744058306252801,"@Nimrod03896231 @sir19631 @Pogre @NoHolyScripture Incorrect. China is primarily Buddhist, and Taoist, which a smattering of Islamic and catholic. The ussr could never quite get rid of its religion, in spite of what Stalin claimed. They were primarily catholic.",,,,,
41,1538732384069517312,"4 Largest religion in the world 🌍

• Christianity  (31.1 %)
• Peaceful People  (24.1%)
• Hinduism  (15.1%)
• Buddhist  (6.9%)

#religions #Islam",religions Islam,,,,
42,1538726661192941569,"@little_spooker Oh in i think there’s a family where a Muslim and a Buddhist can be together :D

The choice of religion is up to the child and I can say they’re quite open-minded abt this matter :)",,,,,
43,1538726398587654145,@amaanbali If an Afghani doesn't think that a Sikh Afghan isn't his brethren it's not an Indian Hindu's fault. Your message only shows that you have deep love for your religion. Hindus on the other hand in India didn't attack or assault Buddhist for mistreatment of Tamil Hindus in Lanka.,,,,,
44,1538721126590849025,"I try so hard to be polite to everyone I come across in Korea, but this would absolutely push me over the edge.

Only time I ever got into a discussion about religion was with a lovely gentleman at the Buddhist parade. I told him I was Jewish, but he didn’t know what that meant. https://t.co/M2m0lwdI2p",,,,,
45,1538720138198908928,@inewton31536845 @TIin95320 @conspiracyb0t The more you rely on ‘religion’ per se. It goes beyond that. I have also come to believe that Jesus may be an ‘aspect’ of God but not Yahweh himself. That Mohammed may be another ‘aspect’. Even Buddha. All earthly aspects of our One True Creator…,,,,,
46,1538720086109958145,"@SamCBorn @lisarusch31 Weird way for him to interpret the 1st amendment, but okay. I'm betting he doesn't mean Islam, Buddhism, Satanism or even Atheism. I know Atheism is not a religion, but the same rights apply, for now at least. With this court, who knows?",,,,,
47,1538719899911983104,"@FoxNews Divine Providence
Ein Sof
Eshwara 
Ever Present Origin (Religion 1.5)
Evolution (Religion 2.0)
Evolutionary Spirit (Religion 2.0)
Evolution Spirituality (Religion 2.0)
God
Godde
Goddess
God/Buddha",,,,,
48,1538719649201676289,"@FoxNews Absolute Spirit, Absolute Consciousness, Absolute Inclusiveness or simply The Absolute (Religion 2.0)
Allah
Anima Mundi (World Soul, Gaia, Universal Soul) (Religion 1.5)
Atman
Brahma
Buddha
Causal (Religion 2.0)
Causeless Cause
Christ
Christ Consciousness
Cosmic Christ",,,,,
49,1538719297815474176,"@ravforu @iamvictorchikwe @BenoitLefebvre @FoxNews Absolute Spirit, Absolute Consciousness, Absolute Inclusiveness or simply The Absolute (Religion 2.0)
Allah
Anima Mundi (World Soul, Gaia, Universal Soul) (Religion 1.5)
Atman
Brahma
Buddha
Causal (Religion 2.0)
Causeless Cause
Christ
Christ Consciousness
Cosmic Christ",,,,,
50,1538717975527624704,"And now for something completely different..

""Flowers"", c 1912.
Odilon Redon 1850-1916 French
1890s began working in pastel/oils,  his favourite medium, abandoning his previous noirs completely. His keen interest in Hindu&amp;Buddhist religion,culture,increasingly showed in his work https://t.co/QaCeLNmpQj",,,,,
51,1538714888272592897,"@BrandonVegan Much of its wisdom resonates with me. On the first day I almost left because I didn’t want to join a religion, then I heard, “if science finds Buddhism to be wrong, it is Buddhism that must change”, so I stayed. I am not necessarily Buddhist, but I’ve a deep appreciation for it.",,,,,
52,1538709823830859781,"@Redeyes02789579 Someone has to be blamed for an individual's shortcomings. Thankfully, I'm a Buddhist, an Atheistic Religion.",,,,,
53,1538708106795958278,"@spacebruce You KNOW nobody would have ever tried changing it if it was any religion besides Christianity, either, lol. So lame.

I'm agnostic, but who cares? It's just a cool piece of history to know. I'd be just as happy with a calendar based on Buddha's enlightenment or something, hahah!",,,,,
54,1538707052264308737,"There was an element of danger in the teaching of Buddha — it was a reforming religion. In order to bring about tremendous spiritual change he did, he had to give many negative teachings. But if a religion emphasises negative side too much, it is in danger of eventual destruction",,,,,
55,1538705246842658818,"@fluffy_ellen It's simple, Buddhism is a religion that hinges on living earnestly and helping others, help out your community and avoid shallow, hedonistic pleasures.",,,,,
56,1538704338293387264,"@TamePunk Actually, Grace, you may like to read Stephen Batchelor's book, Buddhism without Belief. For many, Buddhism is a philosophy not a religion.",,,,,
57,1538699187524599809,4. The ultimate death of Buddhism in India was their conversion to Islam after the Mohammedan invasion. The islamic kings destroyed almost all the stupas and the libraries of Buddhism while Hindus kept their religion by the word of mouth imparting them to their children.,,,,,
58,1538698726130208769,"An excellent introduction to Japanese religious and ritual practice and Japanese culture and society more broadly. #Japan #aging #gerontology #ritual #religion #buddhism #shinto #writingcommunity  
https://t.co/TaeldzTOgQ
by #john_traphagan https://t.co/DR2BW8IAiD",Japan aging gerontology ritual religion buddhism shinto writingcommunity john_traphagan,,,,
59,1538698021600473088,"@jamescobalt @Redpilledguido @gemmas_twin @5150Mel @Chicagosports22 @GOP Buddha, the historical Siddharta Gautama himself seemed to believe in gods (at least the Buddhist texts I’ve seen on the subject say so), just gods subject to the rules of karma and whatnot. Jainism is probably the only major genuinely atheistic religion, and it’s pretty small.",,,,,
60,1538693222763044865,"@DarrylBeaucham2 @CTVToronto Not sure what you’re trying to imply by using an Islamic emoji… are you stereotyping without factual information? The name of the suspect is Tenzin Norbu which is a Buddhist name. Buddhism is a different religion, in case you were too dense.",,,,,
61,1538690257599619072,"@KevinHolliday81 @JessicaDenson07 Who’s God? Christians? Judaism? Islam? Mormon? Buddhism? Hinduism? God has never, ever, been in public schools nor should religion ever be.",,,,,
62,1538688678301925376,"@BonVivantXOXO @MinhazMerchant Which Buddhist country? China? They are Fascist-Commies. They know only one religion- POWER. 
No Sir, India must fight her own battles - within and without. Do not expect Russia or Israel too much, they can be allies, not close friends. Their support will not be unconditional.",,,,,
63,1538684352258707456,"@ismairfan16 If you wanna drag religion I’ll also drag Buddhism, easy. Don’t represent the others if you don’t understand anything. Buddha himself and all rules he written never against of lgbt. In ancient china there’s plenty of emperor that are bi or gay",,,,,
64,1538683242865475584,"@Ravisutanjani Imagine not having the guts to put crypto/ web3 above abrahimic religion loll. 

To be clear: I'm ain't angry Because crypto is above Hinduism or Buddhism. I ain't a blind religious radical to get hurt because of it.",,,,,
65,1538679894267219968,"@SEquityR @Albatro47243346 @AJEnglish Meh

Indonesia gives all religion, their religious holiday

Islam
Christian/Catholics
Hindu
Buddha
Konghucu",,,,,
66,1538679100587397120,"@DementedHuman @The_Real_BiM @Wolfpak561 @orna_verum @SecularSandwich @MucusMucous @ChrisHildabrant @willsworldview @Leigh252425 @pray2pesci @kim_because @WondersNorbit @BentDepraved @1pckt @JHerbatov @hubie0 @TimCat37128812 @WooWooSpaceJew @kraegkust @Felix_Cat7 @Chortling_Man @Raven4212 @Cern_lXXl @Avic_Wins @ERCF1981 @StillDizzy2 @A_Damned_smith @AwayFromTheKeys @SimpleS18790446 @RossGilroy @bex_fur @walking0987 @Simple_Shaman @LeannEAF @TertiusIV @kill_christ @BazAtheist @Melanie33720945 @SkepticSplinter @peter_telecom @ZKomala @BloodRedEye1 @AssamiteKd @MrStephenLandis @Cleisthenes5 @notachristian8 @CubeSteve @OnlyaMoment3 @frank_is_free @Underwoodforyou Exactly I have practiced religion for 40 years. I never thought it had anything to do with science. The authors have moses in solitude for 40 days on top of a mountain. Jesus for 40 days in the desert, buddha for 49 under a tree. Kiuku 90 in an ashram. Ascetics practice religion.",,,,,
67,1538678912338776064,"@SamQari @murh1b Buddhism isn't a religion, it's an ideology.",,,,,
68,1538677572716097536,@kyseonghwa my mom suggested it to me but never forced it on me bc she wanted religion to be something i discover myself and if i decide buddhism is right for me then we can do it together. my dad on the other hand was very insistent on making me the Perfect Christian Child,,,,,
69,1538674829993332738,"@Literallyahuman Usually their criticisms for Islam won't even be of the religion, it'll just be straight racism

And of course they only criticize Abrahamic religions, anything else is either dead (paganism) or actually a philosophy, not a religion (Buddhism)",,,,,
